eval_idx,dataset_idx,method,noise_strength,n_povs,unified_score,mean_bbox_iou,mean_camera_similarity,detection_f1,count_accuracy
57,57,refinement,0.5,5,0.28562785179130934,0.12020789942888553,,0.5714285714285715,0.0
57,57,refinement,0.5,6,0.3745875610122403,0.11837019200868186,,0.6666666666666666,0.0
57,57,refinement,0.5,7,0.37461263592859084,0.11992769453511189,,0.6666666666666666,0.0
57,57,refinement,0.8,0,0.37507680028475576,0.11566049982258361,,0.6666666666666666,0.0
57,57,refinement,0.8,1,0.28483335980046853,0.11496046516627734,,0.5714285714285715,0.0
57,57,refinement,0.8,2,0.373623980130794,0.11716700285319326,,0.6666666666666666,0.0
57,57,refinement,0.8,3,0.2846162394901551,0.1150384590099271,,0.5714285714285715,0.0
57,57,refinement,0.8,4,0.2828768088661742,0.11299367855928924,,0.5714285714285715,0.0
57,57,refinement,0.8,5,0.282305187700489,0.11661432831143295,,0.5714285714285715,0.0
57,57,refinement,0.8,6,0.3725913889285738,0.11425052435917428,,0.6666666666666666,0.0
57,57,refinement,0.8,7,0.2834180322499279,0.1147677802828449,,0.5714285714285715,0.0
58,58,accumulation,N/A,0,0.4456342848625191,0.1896764945967225,,0.4,0.3333333333333333
58,58,accumulation,N/A,1,0.3690204513868053,0.5394160145951666,,0.030303030303030307,0.0
58,58,accumulation,N/A,2,0.3592237599086461,0.10588801043891051,,0.013888888888888888,0.5
58,58,accumulation,N/A,3,0.546114589791044,0.5109535950040329,,0.6666666666666666,0.5
58,58,accumulation,N/A,4,0.5424214907494873,0.40489916004006304,,0.6666666666666666,0.5
58,58,accumulation,N/A,5,0.7257488398735147,0.1987487137245854,,1.0,1.0
58,58,accumulation,N/A,6,0.7391181465333326,0.20030316540347745,,1.0,1.0
58,58,accumulation,N/A,7,0.3860240222608466,0.6086042108412631,,0.07142857142857142,0.0
58,58,refinement,0.5,0,0.4456342848625191,0.1896764945967225,,0.4,0.3333333333333333
58,58,refinement,0.5,1,0.7345300005306113,0.1891255243626975,,1.0,1.0
58,58,refinement,0.5,2,0.7379098637762072,0.18857418757531363,,1.0,1.0
58,58,refinement,0.5,3,0.5119593371727927,0.19715239674201002,,0.5,0.5
58,58,refinement,0.5,4,0.48746695558071895,0.0,,0.6666666666666666,0.0
58,58,refinement,0.5,5,0.5392879286596092,0.19538899683773375,,0.6666666666666666,0.0
58,58,refinement,0.5,6,0.5029179062287754,0.20025509053253215,,0.4,0.5
58,58,refinement,0.5,7,0.7451293285484466,0.19538899683773375,,1.0,1.0
58,58,refinement,0.8,0,0.4456342848625191,0.1896764945967225,,0.4,0.3333333333333333
58,58,refinement,0.8,1,0.7401954857737674,0.19692252849785688,,1.0,1.0
58,58,refinement,0.8,2,0.545023966749361,0.19327029104153426,,0.6666666666666666,0.5
58,58,refinement,0.8,3,0.7486508858054641,0.19804647089250424,,1.0,1.0
58,58,refinement,0.8,4,0.7504123587663241,0.19883071717615627,,1.0,1.0
58,58,refinement,0.8,5,0.5480811319709745,0.19413404622298677,,0.6666666666666666,0.5
58,58,refinement,0.8,6,0.7552546696906939,0.21250516693317992,,1.0,1.0
58,58,refinement,0.8,7,0.7596478669891815,0.2149424570811227,,1.0,1.0
59,59,accumulation,N/A,0,0.3691758498264472,0.13548847183330492,,0.6666666666666666,0.0
59,59,accumulation,N/A,1,0.21479826835836904,0.06593601652128282,,0.03333333333333333,0.0
59,59,accumulation,N/A,2,0.4835164388802713,0.1589668018051648,,0.6666666666666666,0.0
59,59,accumulation,N/A,3,0.32561476415201496,0.4155500897495609,,0.25,0.0
59,59,accumulation,N/A,4,0.3082192378967954,0.742186859158394,,0.16666666666666669,0.2
59,59,accumulation,N/A,5,0.3311354518974494,0.21655436232732528,,0.3076923076923077,0.0
59,59,accumulation,N/A,6,0.3031282360356324,0.20255974227641463,,0.21052631578947367,0.0
59,59,accumulation,N/A,7,0.4606856860338909,0.600596612663021,,0.3333333333333333,0.0
59,59,refinement,0.5,0,0.3691758498264472,0.13548847183330492,,0.6666666666666666,0.0
59,59,refinement,0.5,1,0.4679309335456175,0.1591240058518945,,0.8,0.0
59,59,refinement,0.5,2,0.31036211232550714,0.13268146065319936,,0.4444444444444445,0.0
59,59,refinement,0.5,3,0.3354636002792447,0.13578739719584199,,0.4444444444444445,0.0
59,59,refinement,0.5,4,0.32876734985809725,0.13278328571740727,,0.5714285714285715,0.0
59,59,refinement,0.5,5,0.32975768635555763,0.13273180395746387,,0.5714285714285715,0.0
59,59,refinement,0.5,6,0.32960056979309976,0.13273180395746387,,0.5714285714285715,0.0
59,59,refinement,0.5,7,0.3184716621575251,0.13273180395746387,,0.5,0.0
59,59,refinement,0.8,0,0.3691758498264472,0.13548847183330492,,0.6666666666666666,0.0
59,59,refinement,0.8,1,0.4674792071907756,0.15914834947591155,,0.8,0.0
59,59,refinement,0.8,2,0.29234600458763793,0.15322417128040547,,0.3636363636363636,0.0
59,59,refinement,0.8,3,0.2995428938372367,0.14974741814036166,,0.25,0.0
59,59,refinement,0.8,4,0.2831409178805634,0.14669454158851164,,0.3636363636363636,0.0
59,59,refinement,0.8,5,0.30277148167458706,0.14316315879025496,,0.3636363636363636,0.0
59,59,refinement,0.8,6,0.2901666711356808,0.1574231044689301,,0.3636363636363636,0.0
59,59,refinement,0.8,7,0.33646096089287886,0.1649852221048556,,0.5714285714285715,0.0
60,60,accumulation,N/A,0,0.353691765260627,0.0685692996207779,,0.4571428571428572,0.25
60,60,accumulation,N/A,1,0.4354368944057974,0.125623731644524,,0.41025641025641024,0.5
60,60,accumulation,N/A,2,0.38274759195607455,0.016682446897613782,,0.3076923076923077,0.25
60,60,accumulation,N/A,3,0.37270584358130554,0.046837516343648064,,0.3902439024390244,0.5
